Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Argentina,ARG,2021-11-24,3756069,3504729,20801164,0,17453410,0,22619186,139664,0,0
Argentina,ARG,2021-11-25,3828293,3508491,20897774,0,17470300,0,22747936,140598,0,0
Argentina,ARG,2021-11-26,3898941,3514375,21002480,0,17487510,0,22879409,141777,0,0
Argentina,ARG,2021-11-27,3927484,3518853,21053820,0,17496114,0,22942602,142037,0,0
Argentina,ARG,2021-11-28,3942784,3521373,21080754,0,17500342,0,22982621,142164,0,0
Argentina,ARG,2021-11-29,3999734,3527898,21201201,0,17521886,0,23132191,143415,0,0
Argentina,ARG,2021-11-30,4071305,3537112,21329201,0,17547361,0,23265818,144643,0,0
Argentina,ARG,2021-12-01,4134246,3537537,21495993,0,17571109,0,23389396,146010,0,0
Argentina,ARG,2021-12-02,4203652,3537690,21649015,0,17596257,0,23534110,147583,0,0
Argentina,ARG,2021-12-03,4265600,3537780,21757903,0,17621518,0,23650730,148780,0,0
Argentina,ARG,2021-12-04,4298518,3537786,21823796,0,17632203,0,23703860,149264,0,0
Argentina,ARG,2021-12-05,4319947,3537786,21852756,0,17635116,0,23746589,149404,0,0
Argentina,ARG,2021-12-06,4384686,3537831,21945288,0,17655743,0,23878290,150681,0,0
Argentina,ARG,2021-12-07,4450228,3537934,22044865,0,17676811,0,24024395,152062,0,0
Argentina,ARG,2021-12-08,4482581,3537947,22095011,0,17687870,0,24064921,152349,0,0
Argentina,ARG,2021-12-09,4545626,3538059,22210813,0,17709867,0,24161031,154814,0,0
Argentina,ARG,2021-12-10,4613536,3538127,22328118,0,17734960,0,24260037,158280,0,0
Argentina,ARG,2021-12-11,4647905,3538146,22387135,0,17745769,0,24307412,161304,0,0
Argentina,ARG,2021-12-12,4665170,3538154,22437178,0,17754199,0,24328522,161388,0,0
Argentina,ARG,2021-12-13,4725153,3538177,22572823,0,17785276,0,24421639,165603,0,0
Argentina,ARG,2021-12-14,4793437,3538274,22709195,0,17816852,0,24518772,168817,0,0
Argentina,ARG,2021-12-15,4863393,3538366,22900877,0,17849909,0,24603017,170228,0,0
Argentina,ARG,2021-12-16,4930513,3538456,23074668,0,17883804,0,24690870,171921,0,0
Argentina,ARG,2021-12-17,4997803,3538623,23228239,0,17914809,0,24766299,173511,0,0
Argentina,ARG,2021-12-18,5037453,3538643,23293233,0,17929022,0,24808651,173801,0,0
Argentina,ARG,2021-12-19,5061129,3538646,23333363,0,17935849,0,24829987,173905,0,0
Argentina,ARG,2021-12-20,5154137,3538743,23476679,0,17963909,0,24907075,176045,0,0
Argentina,ARG,2021-12-21,5255219,3538825,23605803,0,17992398,0,24995559,179110,0,0
Argentina,ARG,2021-12-22,5351124,3538878,23719493,0,18020055,0,25080675,181730,0,0
Argentina,ARG,2021-12-23,5419994,3538901,23804024,0,18041289,0,25141101,183227,0,0
Argentina,ARG,2021-12-24,5424091,3538904,23808366,0,18042835,0,25143700,183414,0,0
Argentina,ARG,2021-12-25,5424281,3538905,23808630,0,18042895,0,25143891,183420,0,0
Argentina,ARG,2021-12-26,5439101,3538911,23828549,0,18047511,0,25157162,183748,0,0
Argentina,ARG,2021-12-27,5572423,3539070,23972711,0,18092441,0,25261031,187061,0,0
Argentina,ARG,2021-12-28,5755492,3539149,24154034,0,18145708,0,25359680,191562,0,0
Argentina,ARG,2021-12-29,5938582,3539478,24311084,0,18197616,0,25456018,197994,0,0
Argentina,ARG,2021-12-30,6113319,3539695,24436522,0,18234939,0,25535936,203985,0,0
Argentina,ARG,2021-12-31,6123682,3539707,24448137,0,18239096,0,25541421,204144,0,0
Argentina,ARG,2022-01-01,6124921,3539753,24450395,0,18239349,0,25542023,204186,0,0
Argentina,ARG,2022-01-02,6171517,3539780,24480389,0,18248068,0,25558432,205515,0,0
Argentina,ARG,2022-01-03,6403935,3540268,24604853,0,18286938,0,25638550,216249,0,0
Argentina,ARG,2022-01-04,6668729,3540383,24737285,0,18330172,0,25736285,225056,0,0
Argentina,ARG,2022-01-05,6934953,3540562,24850817,0,18377880,0,25840900,233986,0,0
Argentina,ARG,2022-01-06,7210242,3540760,24954061,0,18426555,0,25947374,242419,0,0
Argentina,ARG,2022-01-07,7486392,3541173,25050953,0,18500949,0,26056327,250563,0,0
Argentina,ARG,2022-01-08,7633628,3541777,25087686,0,18538391,0,26099582,254307,0,0
Argentina,ARG,2022-01-09,7724080,3543248,25109241,0,18562348,0,26122233,257288,0,0
Argentina,ARG,2022-01-10,7972443,3557938,25187351,0,18639757,0,26208761,263386,0,0
Argentina,ARG,2022-01-11,8201942,3588986,25259451,0,18717829,0,26289501,269335,0,0
Argentina,ARG,2022-01-12,8427016,3633769,25318358,0,18800493,0,26366904,277396,0,0
Argentina,ARG,2022-01-13,8624382,3702042,25368097,0,18869289,0,26437664,285115,0,0
Argentina,ARG,2022-01-14,8806523,3772113,25405046,0,18926509,0,26499008,294512,0,0
Argentina,ARG,2022-01-15,8905880,3796807,25412620,0,18957073,0,26521239,296443,0,0
Argentina,ARG,2022-01-16,8980679,3812751,25416702,0,18980589,0,26535720,296974,0,0
Argentina,ARG,2022-01-17,9167000,3888755,25441115,0,19043336,0,26596924,304857,0,0
Argentina,ARG,2022-01-18,9336834,3968808,25464661,0,19109193,0,26655668,312173,0,0
Argentina,ARG,2022-01-19,9482077,4057501,25484301,0,19177721,0,26712114,318487,0,0
Argentina,ARG,2022-01-20,9620418,4150020,25501193,0,19243290,0,26770191,328739,0,0
Argentina,ARG,2022-01-21,9753854,4244878,25516892,0,19301300,0,26823559,343232,0,0
Argentina,ARG,2022-01-22,9810795,4303680,25520860,0,19326097,0,26845948,349220,0,0
Argentina,ARG,2022-01-23,9853905,4344148,25522080,0,19340792,0,26859310,354761,0,0
Argentina,ARG,2022-01-24,9990298,4441736,25534038,0,19389056,0,26916799,368877,0,0
Argentina,ARG,2022-01-25,10119465,4531887,25546232,0,19433678,0,26972660,381914,0,0
Argentina,ARG,2022-01-26,10243504,4622979,25555577,0,19484043,0,27027478,393789,0,0
Argentina,ARG,2022-01-27,10368221,4709225,25565022,0,19540530,0,27087543,406059,0,0
Argentina,ARG,2022-01-28,10493286,4799799,25574504,0,19591677,0,27141987,420224,0,0
Argentina,ARG,2022-01-29,10548411,4848362,25577085,0,19617579,0,27161825,424673,0,0
Argentina,ARG,2022-01-30,10585936,4876983,25578047,0,19632566,0,27172953,427581,0,0
Argentina,ARG,2022-01-31,10712853,4983877,25585325,0,19686999,0,27223025,437421,0,0
Argentina,ARG,2022-02-01,10833459,5088419,25592240,0,19734859,0,27270983,447846,0,0
Argentina,ARG,2022-02-02,10956305,5179886,25599164,0,19775664,0,27314607,455461,0,0
Argentina,ARG,2022-02-03,11078642,5247782,25604137,0,19810924,0,27355636,461666,0,0
Argentina,ARG,2022-02-04,11228198,5319102,25609449,0,19854003,0,27399277,468723,0,0
Argentina,ARG,2022-02-05,11293292,5353189,25610824,0,19870422,0,27414783,470707,0,0
Argentina,ARG,2022-02-06,11337933,5376702,25611479,0,19882454,0,27424508,471262,0,0
Argentina,ARG,2022-02-07,11471636,5435445,25616438,0,19918766,0,27468508,478325,0,0
Argentina,ARG,2022-02-08,11594615,5489534,25622009,0,19954037,0,27514019,484826,0,0
Argentina,ARG,2022-02-09,11758348,5539350,25627030,0,19983324,0,27557606,491837,0,0
Argentina,ARG,2022-02-10,11896233,5581937,25631320,0,20015575,0,27600644,497671,0,0
Argentina,ARG,2022-02-11,12020384,5620538,25636067,0,20044765,0,27637530,503232,0,0
Argentina,ARG,2022-02-12,12082968,5645035,25636836,0,20061872,0,27653793,504750,0,0
Argentina,ARG,2022-02-13,12122958,5661246,25637230,0,20071774,0,27663190,505925,0,0
Argentina,ARG,2022-02-14,12225153,5705420,25640487,0,20107699,0,27701097,511075,0,0
Argentina,ARG,2022-02-15,12318674,5754116,25644099,0,20133961,0,27739098,516498,0,0
Argentina,ARG,2022-02-16,12421597,5793434,25647539,0,20158873,0,27777432,521912,0,0
Argentina,ARG,2022-02-17,12528108,5827222,25650789,0,20180931,0,27817190,526858,0,0
Argentina,ARG,2022-02-18,12635969,5864628,25654580,0,20203500,0,27854872,531304,0,0
Argentina,ARG,2022-02-19,12688605,5878044,25655162,0,20211220,0,27866562,532416,0,0
Argentina,ARG,2022-02-20,12725439,5885343,25655294,0,20214690,0,27872028,532925,0,0
Argentina,ARG,2022-02-21,12836658,5915015,25658225,0,20231856,0,27908255,537430,0,0
Argentina,ARG,2022-02-22,12942940,5945802,25661423,0,20248883,0,27947923,542770,0,0
Argentina,ARG,2022-02-23,13049340,5978357,25664276,0,20267678,0,27985883,547735,0,0
Argentina,ARG,2022-02-24,13140690,6001698,25666631,0,20284231,0,28016900,552922,0,0
Argentina,ARG,2022-02-25,13255253,6029814,25669617,0,20301444,0,28053153,557732,0,0
Argentina,ARG,2022-02-26,13297333,6040298,25670793,0,20307569,0,28064519,558889,0,0
Argentina,ARG,2022-02-27,13318533,6046609,25670851,0,20309586,0,28069320,559551,0,0
Argentina,ARG,2022-02-28,13344762,6053208,25671169,0,20312983,0,28076468,560414,0,0
Argentina,ARG,2022-03-01,13372155,6060358,25672137,0,20313586,0,28083370,560922,0,0
Argentina,ARG,2022-03-02,13451006,6080214,25679302,0,20318664,0,28101558,564772,0,0
Argentina,ARG,2022-03-03,13528227,6096958,25686150,0,20323381,0,28117999,568661,0,0
Argentina,ARG,2022-03-04,13600582,6114513,25693787,0,20328400,0,28136106,571959,0,0
Argentina,ARG,2022-03-05,13637397,6121205,25699550,0,20330100,0,28142688,572588,0,0
Argentina,ARG,2022-03-06,13670531,6132561,25704655,0,20331897,0,28145881,572790,0,0
Argentina,ARG,2022-03-07,13754496,6156851,25725064,0,20337655,0,28159748,575639,0,0
Argentina,ARG,2022-03-08,13807060,6172149,25743832,0,20342226,0,28169514,577454,0,0
Argentina,ARG,2022-03-09,13873065,6186963,25761743,0,20347987,0,28180348,579935,0,0
Argentina,ARG,2022-03-10,13936743,6200861,25778606,0,20353634,0,28192974,582174,0,0
Argentina,ARG,2022-03-11,14005606,6217036,25797937,0,20359442,0,28206681,584340,0,0
Argentina,ARG,2022-03-12,14039081,6225061,25805777,0,20360862,0,28211898,584703,0,0
Argentina,ARG,2022-03-13,14056061,6230132,25809061,0,20361531,0,28213834,584888,0,0
Argentina,ARG,2022-03-14,14110885,6244606,25824586,0,20366775,0,28225613,587019,0,0
Argentina,ARG,2022-03-15,14174887,6268838,25840448,0,20371557,0,28237590,589670,0,0
Argentina,ARG,2022-03-16,14235409,6288786,25856688,0,20376293,0,28249028,592470,0,0
Argentina,ARG,2022-03-17,14294193,6307601,25872237,0,20380796,0,28260440,595032,0,0
Argentina,ARG,2022-03-18,14355882,6329160,25889405,0,20385088,0,28271962,597847,0,0
Argentina,ARG,2022-03-19,14391898,6346570,25895178,0,20386669,0,28276859,598355,0,0
Argentina,ARG,2022-03-20,14409834,6356049,25895867,0,20387542,0,28278670,598585,0,0
Argentina,ARG,2022-03-21,14465429,6379997,25913967,0,20391961,0,28287724,601613,0,0
Argentina,ARG,2022-03-22,14515863,6403148,25929489,0,20395386,0,28296810,603980,0,0
Argentina,ARG,2022-03-23,14567166,6431110,25945110,0,20399467,0,28306421,606799,0,0
Argentina,ARG,2022-03-24,14580477,6436866,25946949,0,20400317,0,28308226,607096,0,0
Argentina,ARG,2022-03-25,14628122,6462212,25964616,0,20403514,0,28317252,609722,0,0
Argentina,ARG,2022-03-26,14648509,6479525,25969011,0,20405581,0,28320936,610236,0,0
Argentina,ARG,2022-03-27,14657618,6488180,25969976,0,20406302,0,28322288,610372,0,0
Argentina,ARG,2022-03-28,14700675,6514271,25987339,0,20409669,0,28330284,612162,0,0
Argentina,ARG,2022-03-29,14744097,6532638,26000096,0,20412236,0,28337936,613749,0,0
Argentina,ARG,2022-03-30,14779516,6547230,26009746,0,20413864,0,28343322,615027,0,0
Argentina,ARG,2022-03-31,14779516,6547230,26009747,0,20413864,0,28343322,615027,0,0
Austria,AUT,2021-01-08,31656,0,0,1,0,0,0,0,0,0
Austria,AUT,2021-01-15,117180,99,0,1,0,0,0,0,0,0
Austria,AUT,2021-01-22,215026,344,0,1,0,0,0,0,0,0
Austria,AUT,2021-01-29,260254,4345,0,1,0,0,0,0,0,0
Austria,AUT,2021-02-05,356832,6063,0,1,0,0,0,0,0,0
Austria,AUT,2021-02-12,459184,10194,10823,1,0,0,0,0,0,0
Austria,AUT,2021-02-19,525476,14382,43714,1,0,0,0,0,0,0
Austria,AUT,2021-02-26,587246,22870,101752,2,0,0,0,0,0,0
Austria,AUT,2021-03-05,692473,32277,156996,5,0,0,0,0,0,0
Austria,AUT,2021-03-12,857098,47731,236208,8,0,0,0,0,0,0
Austria,AUT,2021-03-19,990822,79653,309828,35,0,0,0,0,0,0
Austria,AUT,2021-03-26,1138937,105227,385717,62,0,0,0,0,0,0
Austria,AUT,2021-04-02,1288680,141861,424565,114,0,0,0,0,0,0
Austria,AUT,2021-04-09,1513158,181714,515361,208,0,0,0,0,0,0
Austria,AUT,2021-04-16,1750195,224617,611743,230,0,0,0,0,0,0
Austria,AUT,2021-04-23,2017179,262387,661046,240,0,0,0,0,0,0
Austria,AUT,2021-04-30,2294393,301788,703789,553,0,0,0,0,0,0
Austria,AUT,2021-05-07,2629642,351617,767266,6797,0,0,0,0,0,0
Austria,AUT,2021-05-14,2934715,402273,832012,14031,0,0,0,0,0,0
Austria,AUT,2021-05-21,3320222,471065,910259,26558,0,0,0,0,0,0
Austria,AUT,2021-05-28,3662959,525347,993403,39097,0,0,0,0,0,0
Austria,AUT,2021-06-04,4100219,581551,1062127,60256,0,0,0,0,0,0
Austria,AUT,2021-06-11,4555100,645404,1157512,82742,0,0,0,0,0,0
Austria,AUT,2021-06-18,5034516,695870,1209595,98193,0,0,0,0,0,0
Austria,AUT,2021-06-25,5511892,752476,1283278,107124,0,0,0,0,0,0
Austria,AUT,2021-07-02,5941785,813358,1390696,133007,0,0,0,0,0,0
Austria,AUT,2021-07-09,6301439,864623,1455176,157573,0,0,0,0,0,0
Austria,AUT,2021-07-16,6612020,910086,1503737,177297,0,0,0,0,0,0
Austria,AUT,2021-07-23,6893462,957066,1530751,194284,0,0,0,0,0,0
Austria,AUT,2021-07-30,7145916,976564,1555700,206770,0,0,0,0,0,0
Austria,AUT,2021-08-06,7363562,995284,1570106,222402,0,0,0,0,0,0
Austria,AUT,2021-08-13,7519817,1005243,1575456,233097,0,0,0,0,0,0
Austria,AUT,2021-08-20,7640623,1019630,1578140,246845,0,0,0,0,0,0
Austria,AUT,2021-08-27,7718651,1023833,1579977,260985,0,0,0,0,0,0
Austria,AUT,2021-09-03,7787916,1029779,1581852,274322,0,0,0,0,0,0
Austria,AUT,2021-09-10,7860386,1033323,1582950,288627,0,0,0,0,0,0
Austria,AUT,2021-09-17,7949657,1038588,1583852,300312,0,0,0,0,0,0
Austria,AUT,2021-09-24,8041246,1043066,1584929,314398,0,0,0,0,0,0
Austria,AUT,2021-10-01,8140059,1048129,1585612,322195,0,0,0,0,0,0
Austria,AUT,2021-10-08,8268183,1054110,1585967,326568,0,0,0,0,0,0
Austria,AUT,2021-10-15,8390649,1061414,1586283,329567,0,0,0,0,0,0
Austria,AUT,2021-10-22,8533893,1070020,1586495,333169,0,0,0,0,0,0
Austria,AUT,2021-10-29,8665789,1076996,1586702,338890,0,0,0,0,0,0
Austria,AUT,2021-11-05,8907871,1091135,1586925,343988,0,0,0,0,0,0
Austria,AUT,2021-11-12,9369114,1120891,1587310,348709,0,0,0,0,0,0
Austria,AUT,2021-11-19,10009590,1165553,1587571,351740,0,0,0,0,0,0
Austria,AUT,2021-11-26,10727004,1234145,1587829,353558,0,0,0,0,0,0
Austria,AUT,2021-12-03,11411582,1309103,1588001,354816,0,0,0,0,0,0
Austria,AUT,2021-12-10,12009462,1380223,1588078,356129,0,0,0,0,0,0
Austria,AUT,2021-12-17,12623596,1441091,1588125,357936,0,0,0,0,0,0
Austria,AUT,2021-12-24,12917215,1466625,1588163,359066,0,0,0,0,0,0
Austria,AUT,2021-12-31,13130349,1483200,1588187,360490,0,0,0,0,0,0
Austria,AUT,2022-01-07,13400993,1506608,1588201,361768,0,0,0,0,0,0
Austria,AUT,2022-01-14,13707291,1532197,1588228,362377,0,0,0,0,0,0
Austria,AUT,2022-01-21,13931630,1549218,1588244,362790,0,0,0,0,0,0
Austria,AUT,2022-01-28,14116787,1560935,1588265,363083,0,0,0,0,0,0
Austria,AUT,2022-02-04,14304224,1572264,1588283,363273,0,0,0,0,0,0
Austria,AUT,2022-02-11,14402721,1577614,1588290,363395,0,0,0,0,0,0
Austria,AUT,2022-02-18,14459073,1580227,1588297,363461,0,0,0,0,0,0
Austria,AUT,2022-02-25,14498599,1581985,1588307,363509,0,0,0,0,15,0
Austria,AUT,2022-03-04,14530479,1583182,1588310,363541,0,0,0,0,1966,0
Austria,AUT,2022-03-11,14555967,1584071,1588311,363573,0,0,0,0,2884,0
Austria,AUT,2022-03-18,14577402,1584939,1588312,363594,0,0,0,0,3357,0
Austria,AUT,2022-03-25,14598816,1585672,1588314,363612,0,0,0,0,4666,0
Austria,AUT,2022-03-29,14607703,1586015,1588315,363624,0,0,0,0,5018,0
Belgium,BEL,2021-01-08,28337,0,0,0,0,0,0,0,0,0
Belgium,BEL,2021-01-15,127651,64,0,0,0,0,0,0,0,0
Belgium,BEL,2021-01-22,246658,4578,0,0,0,0,0,0,0,0
Belgium,BEL,2021-01-29,337505,6312,0,0,0,0,0,0,0,0
Belgium,BEL,2021-02-05,467386,16190,0,0,0,0,0,0,0,0
Belgium,BEL,2021-02-12,604368,25887,432,0,0,0,0,0,0,0
Belgium,BEL,2021-02-19,706208,30758,11150,0,0,0,0,0,0,0
Belgium,BEL,2021-02-26,795726,33310,46016,0,0,0,0,0,0,0
Belgium,BEL,2021-03-05,885787,52323,111193,0,0,0,0,0,0,0
Belgium,BEL,2021-03-12,983168,68414,192944,0,0,0,0,0,0,0
Belgium,BEL,2021-03-19,1094561,91054,352900,0,0,0,0,0,0,0
Belgium,BEL,2021-03-26,1292415,101563,464215,0,0,0,0,0,0,0
Belgium,BEL,2021-04-02,1552377,129646,524670,0,0,0,0,0,0,0
Belgium,BEL,2021-04-09,1871980,177172,604742,0,0,0,0,0,0,0
Belgium,BEL,2021-04-16,2150636,212121,785898,0,0,0,0,0,0,0
Belgium,BEL,2021-04-23,2469240,263874,843242,0,0,0,0,0,0,0
Belgium,BEL,2021-04-30,2826907,291254,909119,3163,0,0,0,0,0,0
Belgium,BEL,2021-05-07,3381132,349483,1012513,24407,0,0,0,0,0,0
Belgium,BEL,2021-05-14,3834855,404446,1106099,30416,0,0,0,0,0,0
Belgium,BEL,2021-05-21,4206314,506819,1373497,51362,0,0,0,0,0,0
Belgium,BEL,2021-05-28,4650848,581613,1473990,75467,0,0,0,0,0,0
Belgium,BEL,2021-06-04,5353134,658350,1577932,99557,0,0,0,0,0,0
Belgium,BEL,2021-06-11,6108971,745139,1765930,146160,0,0,0,0,0,0
Belgium,BEL,2021-06-18,6830461,852207,1901378,215933,0,0,0,0,0,0
Belgium,BEL,2021-06-25,7526629,965556,1971130,248910,0,0,0,0,0,0
Belgium,BEL,2021-07-02,8041852,1049800,2071575,274832,0,0,0,0,0,0
Belgium,BEL,2021-07-09,8609649,1112260,2299175,291013,0,0,0,0,0,0
Belgium,BEL,2021-07-16,9185038,1168321,2454053,310306,0,0,0,0,0,0
Belgium,BEL,2021-07-23,9827904,1222655,2560624,321483,0,0,0,0,0,0
Belgium,BEL,2021-07-30,10473574,1254573,2652362,331191,0,0,0,0,0,0
Belgium,BEL,2021-08-06,10991812,1279214,2713208,340818,0,0,0,0,0,0
Belgium,BEL,2021-08-13,11248840,1297993,2826480,348415,0,0,0,0,0,0
Belgium,BEL,2021-08-20,11478469,1310692,2836246,354825,0,0,0,0,0,0
Belgium,BEL,2021-08-27,11709640,1319609,2839961,360789,0,0,0,0,0,0
Belgium,BEL,2021-09-03,11857930,1330250,2842551,366976,0,0,0,0,0,0
Belgium,BEL,2021-09-10,11941412,1337743,2843699,372086,0,0,0,0,0,0
Belgium,BEL,2021-09-17,12022714,1345174,2844708,378867,0,0,0,0,0,0
Belgium,BEL,2021-09-24,12153794,1350476,2845371,385961,0,0,0,0,0,0
Belgium,BEL,2021-10-01,12311922,1358191,2845801,391161,0,0,0,0,0,0
Belgium,BEL,2021-10-08,12495819,1361454,2846008,395266,0,0,0,0,0,0
Belgium,BEL,2021-10-15,12683879,1365638,2846208,399437,0,0,0,0,0,0
Belgium,BEL,2021-10-22,12828135,1370570,2846348,403311,0,0,0,0,0,0
Belgium,BEL,2021-10-29,12988731,1375455,2846463,407813,0,0,0,0,0,0
Belgium,BEL,2021-11-05,13109054,1382909,2846522,412181,0,0,0,0,0,0
Belgium,BEL,2021-11-12,13254824,1394017,2846585,415974,0,0,0,0,0,0
Belgium,BEL,2021-11-19,13550202,1419924,2846646,418323,0,0,0,0,0,0
Belgium,BEL,2021-11-26,13965751,1510241,2846694,420312,0,0,0,0,0,0
Belgium,BEL,2021-12-03,14477248,1607829,2846730,421506,0,0,0,0,0,0
Belgium,BEL,2021-12-10,15044406,1681391,2846749,422361,0,0,0,0,0,0
Belgium,BEL,2021-12-17,15653191,1804671,2846764,423357,0,0,0,0,0,0
Belgium,BEL,2021-12-24,15965514,2140325,2846787,423770,0,0,0,0,0,0
Belgium,BEL,2021-12-31,16079501,2346236,2846794,424041,0,0,0,0,0,0
Belgium,BEL,2022-01-07,16301528,3005052,2846807,424366,0,0,0,0,0,0
Belgium,BEL,2022-01-14,16526517,3564872,2846814,424723,0,0,0,0,0,0
Belgium,BEL,2022-01-21,16691298,3894347,2846823,425018,0,0,0,0,0,0
Belgium,BEL,2022-01-28,16820380,4064795,2846829,425260,0,0,0,0,0,0
Belgium,BEL,2022-02-04,16942618,4165085,2846847,425395,0,0,0,0,0,0
Belgium,BEL,2022-02-11,17111527,4218592,2846851,425503,0,0,0,0,0,0
Belgium,BEL,2022-02-18,17248185,4244703,2846855,425568,0,0,0,0,0,0
Belgium,BEL,2022-02-25,17349774,4260190,2846858,425664,0,0,0,0,0,0
Belgium,BEL,2022-03-04,17393077,4265178,2846860,425759,0,0,0,0,14,0
Belgium,BEL,2022-03-11,17432017,4267133,2846863,425795,0,0,0,0,21,0
Belgium,BEL,2022-03-18,17456455,4267998,2846864,425872,0,0,0,0,50,0
Belgium,BEL,2022-03-25,17473274,4268651,2846864,425901,0,0,0,0,68,0
Belgium,BEL,2022-03-29,17473274,4268651,2846864,425901,0,0,0,0,68,0
Bulgaria,BGR,2021-01-01,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021-01-08,13473,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021-01-15,17962,491,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021-01-22,25300,843,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021-01-29,40072,1053,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021-02-05,54821,2207,10,0,0,0,0,0,0,0
Bulgaria,BGR,2021-02-12,70020,3333,2035,0,0,0,0,0,0,0
Bulgaria,BGR,2021-02-19,83960,6446,28947,0,0,0,0,0,0,0
Bulgaria,BGR,2021-02-26,104340,10475,97630,0,0,0,0,0,0,0
Bulgaria,BGR,2021-03-05,129880,14820,143932,0,0,0,0,0,0,0
Bulgaria,BGR,2021-03-12,147683,16988,174209,0,0,0,0,0,0,0
Bulgaria,BGR,2021-03-19,168956,20921,179029,0,0,0,0,0,0,0
Bulgaria,BGR,2021-03-26,195704,34004,206835,0,0,0,0,0,0,0
Bulgaria,BGR,2021-04-02,228583,44809,230180,0,0,0,0,0,0,0
Bulgaria,BGR,2021-04-09,275118,59160,238387,0,0,0,0,0,0,0
Bulgaria,BGR,2021-04-16,322422,74318,241707,0,0,0,0,0,0,0
Bulgaria,BGR,2021-04-23,382650,93241,247383,0,0,0,0,0,0,0
Bulgaria,BGR,2021-04-30,452036,108865,263756,0,0,0,0,0,0,0
Bulgaria,BGR,2021-05-07,514960,122688,300451,0,0,0,0,0,0,0
Bulgaria,BGR,2021-05-14,606439,145571,364379,398,0,0,0,0,0,0
Bulgaria,BGR,2021-05-21,690983,165767,401422,2629,0,0,0,0,0,0
Bulgaria,BGR,2021-05-28,754371,181502,411232,6276,0,0,0,0,0,0
Bulgaria,BGR,2021-06-04,827459,190457,435357,11142,0,0,0,0,0,0
Bulgaria,BGR,2021-06-11,898535,202790,457905,17995,0,0,0,0,0,0
Bulgaria,BGR,2021-06-18,950161,216449,467883,25960,0,0,0,0,0,0
Bulgaria,BGR,2021-06-25,998035,225764,471006,33133,0,0,0,0,0,0
Bulgaria,BGR,2021-07-02,1044469,234086,472878,40028,0,0,0,0,0,0
Bulgaria,BGR,2021-07-09,1088638,241903,474041,48458,0,0,0,0,0,0
Bulgaria,BGR,2021-07-16,1131157,248001,474833,58464,0,0,0,0,0,0
Bulgaria,BGR,2021-07-23,1171960,252810,475741,68142,0,0,0,0,0,0
Bulgaria,BGR,2021-07-30,1217883,258129,476392,78474,0,0,0,0,0,0
Bulgaria,BGR,2021-08-06,1263566,263950,476722,89994,0,0,0,0,0,0
Bulgaria,BGR,2021-08-13,1306415,269401,477047,102584,0,0,0,0,0,0
Bulgaria,BGR,2021-08-20,1350586,274759,477386,116879,0,0,0,0,0,0
Bulgaria,BGR,2021-08-27,1398289,280393,477682,133038,0,0,0,0,0,0
Bulgaria,BGR,2021-09-03,1441597,286004,477848,149801,0,0,0,0,0,0
Bulgaria,BGR,2021-09-10,1477403,290475,477914,162922,0,0,0,0,0,0
Bulgaria,BGR,2021-09-17,1515275,295088,478043,176011,0,0,0,0,0,0
Bulgaria,BGR,2021-09-24,1546525,298771,478135,185898,0,0,0,0,0,0
Bulgaria,BGR,2021-10-01,1574515,302454,478283,195813,0,0,0,0,0,0
Bulgaria,BGR,2021-10-08,1602024,305331,478322,203836,0,0,0,0,0,0
Bulgaria,BGR,2021-10-15,1628450,308556,478357,213953,0,0,0,0,0,0
Bulgaria,BGR,2021-10-22,1680407,315021,478410,255378,0,0,0,0,0,0
Bulgaria,BGR,2021-10-29,1745754,324072,478474,312759,0,0,0,0,0,0
Bulgaria,BGR,2021-11-05,1802357,332428,478474,353234,0,0,0,0,0,0
Bulgaria,BGR,2021-11-12,1873402,340090,478474,379027,0,0,0,0,0,0
Bulgaria,BGR,2021-11-19,1959107,350165,478474,399308,0,0,0,0,0,0
Bulgaria,BGR,2021-11-26,2037336,363268,478474,417244,0,0,0,0,0,0
Bulgaria,BGR,2021-12-03,2116155,376850,478474,430658,0,0,0,0,0,0
Bulgaria,BGR,2021-12-10,2187827,388824,478474,441050,0,0,0,0,0,0
Bulgaria,BGR,2021-12-17,2260115,400862,478474,450804,0,0,0,0,0,0
Bulgaria,BGR,2021-12-24,2310809,408650,478474,460037,0,0,0,0,0,0
Bulgaria,BGR,2021-12-31,2344709,414300,478474,465771,0,0,0,0,0,0
Bulgaria,BGR,2022-01-07,2466514,435287,478474,474859,0,0,0,0,0,0
Bulgaria,BGR,2022-01-14,2587281,455844,478487,483911,0,0,0,0,0,0
Bulgaria,BGR,2022-01-21,2658996,467316,478497,491097,0,0,0,0,0,0
Bulgaria,BGR,2022-01-28,2708688,473069,478506,495847,0,0,0,0,0,0
Bulgaria,BGR,2022-02-04,2748000,478158,478514,499873,0,0,0,0,0,0
Bulgaria,BGR,2022-02-11,2780245,482349,478515,503015,0,0,0,0,0,0
Bulgaria,BGR,2022-02-18,2803039,485755,478521,505783,0,0,0,0,0,0
